student_id,fee_type_id,amount,due_date,status,paid_on
2304059,FT05,150,2025-09-01,Unpaid,
2306022,FT05,150,2025-09-01,Unpaid,
2204036,FT05,150,2025-09-01,Unpaid,
2208031,FT05,150,2025-09-01,Unpaid,
2303026,FT05,150,2025-09-01,Unpaid,
2503025,FT05,150,2025-09-01,Unpaid,
2201054,FT05,150,2025-09-01,Unpaid,
2209060,FT05,150,2025-09-01,Unpaid,
2202034,FT05,150,2025-09-01,Unpaid,
2208054,FT05,150,2025-09-01,Unpaid,
2309052,FT05,150,2025-09-01,Unpaid,
2309037,FT05,150,2025-09-01,Unpaid,
2201034,FT05,150,2025-09-01,Unpaid,
2505055,FT05,150,2025-09-01,Unpaid,
2312022,FT05,150,2025-09-01,Unpaid,
2203036,FT05,150,2025-09-01,Unpaid,
2303029,FT05,150,2025-09-01,Unpaid,
2204050,FT05,150,2025-09-01,Unpaid,
2202024,FT05,150,2025-09-01,Unpaid,
2312038,FT05,150,2025-09-01,Unpaid,
2206052,FT05,150,2025-09-01,Unpaid,
2507058,FT05,150,2025-09-01,Unpaid,
2303054,FT05,150,2025-09-01,Unpaid,
2209039,FT05,150,2025-09-01,Unpaid,
2201047,FT05,150,2025-09-01,Unpaid,
2203058,FT05,150,2025-09-01,Unpaid,
2204033,FT05,150,2025-09-01,Unpaid,
2208055,FT05,150,2025-09-01,Unpaid,
2202039,FT05,150,2025-09-01,Unpaid,
2208028,FT05,150,2025-09-01,Unpaid,
2307029,FT05,150,2025-09-01,Unpaid,
2506055,FT05,150,2025-09-01,Unpaid,
2202026,FT05,150,2025-09-01,Unpaid,
2201048,FT05,150,2025-09-01,Unpaid,
2203045,FT05,150,2025-09-01,Unpaid,
2204027,FT05,150,2025-09-01,Unpaid,
2204023,FT05,150,2025-09-01,Unpaid,
2201057,FT05,150,2025-09-01,Unpaid,
2211026,FT05,150,2025-09-01,Unpaid,
2504029,FT05,150,2025-09-01,Unpaid,
2202027,FT05,150,2025-09-01,Unpaid,
2203023,FT05,150,2025-09-01,Unpaid,
2203048,FT05,150,2025-09-01,Unpaid,
2503050,FT05,150,2025-09-01,Unpaid,
2204041,FT05,150,2025-09-01,Unpaid,
2206050,FT05,150,2025-09-01,Unpaid,
2206053,FT05,150,2025-09-01,Unpaid,
2303039,FT05,150,2025-09-01,Unpaid,
2201045,FT05,150,2025-09-01,Unpaid,
2202035,FT05,150,2025-09-01,Unpaid,
2209029,FT05,150,2025-09-01,Unpaid,
2207060,FT05,150,2025-09-01,Unpaid,
2206021,FT05,150,2025-09-01,Unpaid,
2308050,FT05,150,2025-09-01,Unpaid,
2204045,FT05,150,2025-09-01,Unpaid,
2203049,FT05,150,2025-09-01,Unpaid,
2310034,FT05,150,2025-09-01,Unpaid,
2212045,FT05,150,2025-09-01,Unpaid,
2512048,FT05,150,2025-09-01,Unpaid,
2207040,FT05,150,2025-09-01,Unpaid,
2312030,FT05,150,2025-09-01,Unpaid,
2204026,FT05,150,2025-09-01,Unpaid,
2203039,FT05,150,2025-09-01,Unpaid,
2202045,FT05,150,2025-09-01,Unpaid,
2204043,FT05,150,2025-09-01,Unpaid,
2201023,FT05,150,2025-09-01,Unpaid,
2204052,FT05,150,2025-09-01,Unpaid,
2206032,FT05,150,2025-09-01,Unpaid,
2201056,FT05,150,2025-09-01,Unpaid,
2206044,FT05,150,2025-09-01,Unpaid,
2204055,FT05,150,2025-09-01,Unpaid,
2509055,FT05,150,2025-09-01,Unpaid,
2202046,FT05,150,2025-09-01,Unpaid,
2507037,FT05,150,2025-09-01,Unpaid,
2509046,FT05,150,2025-09-01,Unpaid,
2207054,FT05,150,2025-09-01,Unpaid,
2502044,FT05,150,2025-09-01,Unpaid,
2211031,FT05,150,2025-09-01,Unpaid,
2212024,FT05,150,2025-09-01,Unpaid,
2506052,FT05,150,2025-09-01,Unpaid,
2206037,FT05,150,2025-09-01,Unpaid,
2210028,FT05,150,2025-09-01,Unpaid,
2505025,FT05,150,2025-09-01,Unpaid,
2506043,FT05,150,2025-09-01,Unpaid,
2511037,FT05,150,2025-09-01,Unpaid,
2502047,FT05,150,2025-09-01,Unpaid,
2508023,FT05,150,2025-09-01,Unpaid,
2501022,FT05,150,2025-09-01,Unpaid,
2503040,FT05,150,2025-09-01,Unpaid,
2505022,FT05,150,2025-09-01,Unpaid,
2207028,FT05,150,2025-09-01,Unpaid,
2505030,FT05,150,2025-09-01,Unpaid,
2201032,FT05,150,2025-09-01,Unpaid,
2202054,FT05,150,2025-09-01,Unpaid,
2201051,FT05,150,2025-09-01,Unpaid,
2505035,FT05,150,2025-09-01,Unpaid,
2501038,FT05,150,2025-09-01,Unpaid,
2211040,FT05,150,2025-09-01,Unpaid,
2203043,FT05,150,2025-09-01,Unpaid,
2511028,FT05,150,2025-09-01,Unpaid,
2510051,FT05,150,2025-09-01,Unpaid,
2501055,FT05,150,2025-09-01,Unpaid,
2502052,FT05,150,2025-09-01,Unpaid,
2507046,FT05,150,2025-09-01,Unpaid,
2204046,FT05,150,2025-09-01,Unpaid,
2506030,FT05,150,2025-09-01,Unpaid,
2504032,FT05,150,2025-09-01,Unpaid,
2503031,FT05,150,2025-09-01,Unpaid,
2203052,FT05,150,2025-09-01,Unpaid,
2503060,FT05,150,2025-09-01,Unpaid,
2504023,FT05,150,2025-09-01,Unpaid,
2510027,FT05,150,2025-09-01,Unpaid,
2504041,FT05,150,2025-09-01,Unpaid,
2209047,FT05,150,2025-09-01,Unpaid,
2204025,FT05,150,2025-09-01,Unpaid,
2508033,FT05,150,2025-09-01,Unpaid,
2208051,FT05,150,2025-09-01,Unpaid,
2511029,FT05,150,2025-09-01,Unpaid,
2502056,FT05,150,2025-09-01,Unpaid,
2506038,FT05,150,2025-09-01,Unpaid,
2211057,FT05,150,2025-09-01,Unpaid,
2208026,FT05,150,2025-09-01,Unpaid,
2502031,FT05,150,2025-09-01,Unpaid,
2507026,FT05,150,2025-09-01,Unpaid,
2507057,FT05,150,2025-09-01,Unpaid,
2501021,FT05,150,2025-09-01,Unpaid,
2504046,FT05,150,2025-09-01,Unpaid,
2503044,FT05,150,2025-09-01,Unpaid,
2508047,FT05,150,2025-09-01,Unpaid,
2504055,FT05,150,2025-09-01,Unpaid,
2211048,FT05,150,2025-09-01,Unpaid,
2202021,FT05,150,2025-09-01,Unpaid,
2509025,FT05,150,2025-09-01,Unpaid,
2504027,FT05,150,2025-09-01,Unpaid,
2506034,FT05,150,2025-09-01,Unpaid,
2508025,FT05,150,2025-09-01,Unpaid,
2508057,FT05,150,2025-09-01,Unpaid,
2502036,FT05,150,2025-09-01,Unpaid,
2505057,FT05,150,2025-09-01,Unpaid,
2508042,FT05,150,2025-09-01,Unpaid,
2206045,FT05,150,2025-09-01,Unpaid,
2502026,FT05,150,2025-09-01,Unpaid,
2501034,FT05,150,2025-09-01,Unpaid,
2209055,FT05,150,2025-09-01,Unpaid,
2505048,FT05,150,2025-09-01,Unpaid,
2201060,FT05,150,2025-09-01,Unpaid,
2508055,FT05,150,2025-09-01,Unpaid,
2212052,FT05,150,2025-09-01,Unpaid,
2504036,FT05,150,2025-09-01,Unpaid,
2208039,FT05,150,2025-09-01,Unpaid,
2509047,FT05,150,2025-09-01,Unpaid,
2503038,FT05,150,2025-09-01,Unpaid,
2508040,FT05,150,2025-09-01,Unpaid,
2212031,FT05,150,2025-09-01,Unpaid,
2501040,FT05,150,2025-09-01,Unpaid,
2508051,FT05,150,2025-09-01,Unpaid,
2509039,FT05,150,2025-09-01,Unpaid,
2209036,FT05,150,2025-09-01,Unpaid,
2507045,FT05,150,2025-09-01,Unpaid,
2501048,FT05,150,2025-09-01,Unpaid,
2506026,FT05,150,2025-09-01,Unpaid,
2210042,FT05,150,2025-09-01,Unpaid,
2201041,FT05,150,2025-09-01,Unpaid,
2507022,FT05,150,2025-09-01,Unpaid,
2510036,FT05,150,2025-09-01,Unpaid,
2505039,FT05,150,2025-09-01,Unpaid,
2510025,FT05,150,2025-09-01,Unpaid,
2501045,FT05,150,2025-09-01,Unpaid,
2506060,FT05,150,2025-09-01,Unpaid,
2511047,FT05,150,2025-09-01,Unpaid,
2210033,FT05,150,2025-09-01,Unpaid,
2503028,FT05,150,2025-09-01,Unpaid,
2207046,FT05,150,2025-09-01,Unpaid,
2206028,FT05,150,2025-09-01,Unpaid,
2203034,FT05,150,2025-09-01,Unpaid,
2509038,FT05,150,2025-09-01,Unpaid,
2210055,FT05,150,2025-09-01,Unpaid,
2502040,FT05,150,2025-09-01,Unpaid,
2510043,FT05,150,2025-09-01,Unpaid,
2201028,FT05,150,2025-09-01,Unpaid,
2505047,FT05,150,2025-09-01,Unpaid,
2507036,FT05,150,2025-09-01,Unpaid,
2504059,FT05,150,2025-09-01,Unpaid,
2203027,FT05,150,2025-09-01,Unpaid,
2506047,FT05,150,2025-09-01,Unpaid,
2501056,FT05,150,2025-09-01,Unpaid,
2206054,FT05,150,2025-09-01,Unpaid,
2503054,FT05,150,2025-09-01,Unpaid,
2509024,FT05,150,2025-09-01,Unpaid,
2207038,FT05,150,2025-09-01,Unpaid,
2509030,FT05,150,2025-09-01,Unpaid,
2212040,FT05,150,2025-09-01,Unpaid,
2502025,FT05,150,2025-09-01,Unpaid,
2504050,FT05,150,2025-09-01,Unpaid,
2211023,FT05,150,2025-09-01,Unpaid,
2209035,FT05,150,2025-09-01,Unpaid,
2210040,FT05,150,2025-09-01,Unpaid,
2203040,FT05,150,2025-09-01,Unpaid,
2203033,FT05,150,2025-09-01,Unpaid,
2207025,FT05,150,2025-09-01,Unpaid,
2209058,FT05,150,2025-09-01,Unpaid,
2202056,FT05,150,2025-09-01,Unpaid,
2201052,FT05,150,2025-09-01,Unpaid,
2201022,FT05,150,2025-09-01,Unpaid,
2206025,FT05,150,2025-09-01,Unpaid,
2208053,FT05,150,2025-09-01,Unpaid,
2202042,FT05,150,2025-09-01,Unpaid,
2202032,FT05,150,2025-09-01,Unpaid,
2204040,FT05,150,2025-09-01,Unpaid,
2201043,FT05,150,2025-09-01,Unpaid,
2201049,FT05,150,2025-09-01,Unpaid,
2201050,FT05,150,2025-09-01,Unpaid,
2209028,FT05,150,2025-09-01,Unpaid,
2208058,FT05,150,2025-09-01,Unpaid,
2204047,FT05,150,2025-09-01,Unpaid,
2203050,FT05,150,2025-09-01,Unpaid,
2201037,FT05,150,2025-09-01,Unpaid,
2204021,FT05,150,2025-09-01,Unpaid,
2209041,FT05,150,2025-09-01,Unpaid,
2206060,FT05,150,2025-09-01,Unpaid,
2210021,FT05,150,2025-09-01,Unpaid,
2207032,FT05,150,2025-09-01,Unpaid,
2208022,FT05,150,2025-09-01,Unpaid,
2203046,FT05,150,2025-09-01,Unpaid,
2209050,FT05,150,2025-09-01,Unpaid,
2203037,FT05,150,2025-09-01,Unpaid,
2204037,FT05,150,2025-09-01,Unpaid,
2210032,FT05,150,2025-09-01,Unpaid,
2202023,FT05,150,2025-09-01,Unpaid,
2207030,FT05,150,2025-09-01,Unpaid,
2204058,FT05,150,2025-09-01,Unpaid,
2208038,FT05,150,2025-09-01,Unpaid,
2207039,FT05,150,2025-09-01,Unpaid,
2202051,FT05,150,2025-09-01,Unpaid,
2207041,FT05,150,2025-09-01,Unpaid,
2201027,FT05,150,2025-09-01,Unpaid,
2208035,FT05,150,2025-09-01,Unpaid,
2208027,FT05,150,2025-09-01,Unpaid,
2202057,FT05,150,2025-09-01,Unpaid,
2210025,FT05,150,2025-09-01,Unpaid,
2202059,FT05,150,2025-09-01,Unpaid,
2202038,FT05,150,2025-09-01,Unpaid,
2209025,FT05,150,2025-09-01,Unpaid,
2203055,FT05,150,2025-09-01,Unpaid,
2202029,FT05,150,2025-09-01,Unpaid,
2204028,FT05,150,2025-09-01,Unpaid,
2206034,FT05,150,2025-09-01,Unpaid,
2202030,FT05,150,2025-09-01,Unpaid,
2209033,FT05,150,2025-09-01,Unpaid,
2202022,FT05,150,2025-09-01,Unpaid,
2207051,FT05,150,2025-09-01,Unpaid,
2202044,FT05,150,2025-09-01,Unpaid,
2210031,FT05,150,2025-09-01,Unpaid,
2202041,FT05,150,2025-09-01,Unpaid,
2204031,FT05,150,2025-09-01,Unpaid,
2208050,FT05,150,2025-09-01,Unpaid,
2203042,FT05,150,2025-09-01,Unpaid,
2204049,FT05,150,2025-09-01,Unpaid,
2207047,FT05,150,2025-09-01,Unpaid,
2201025,FT05,150,2025-09-01,Unpaid,
2201042,FT05,150,2025-09-01,Unpaid,
2206049,FT05,150,2025-09-01,Unpaid,
2207057,FT05,150,2025-09-01,Unpaid,
2203022,FT05,150,2025-09-01,Unpaid,
2204057,FT05,150,2025-09-01,Unpaid,
2207059,FT05,150,2025-09-01,Unpaid,
2208044,FT05,150,2025-09-01,Unpaid,
2202033,FT05,150,2025-09-01,Unpaid,
2211024,FT05,150,2025-09-01,Unpaid,
2201040,FT05,150,2025-09-01,Unpaid,
2201058,FT05,150,2025-09-01,Unpaid,
2301035,FT05,150,2025-09-01,Unpaid,
2202040,FT05,150,2025-09-01,Unpaid,
2203024,FT05,150,2025-09-01,Unpaid,
2204053,FT05,150,2025-09-01,Unpaid,
2307050,FT05,150,2025-09-01,Unpaid,
2210047,FT05,150,2025-09-01,Unpaid,
2206047,FT05,150,2025-09-01,Unpaid,
2306027,FT05,150,2025-09-01,Unpaid,
2201036,FT05,150,2025-09-01,Unpaid,
2203060,FT05,150,2025-09-01,Unpaid,
2208032,FT05,150,2025-09-01,Unpaid,
2312034,FT05,150,2025-09-01,Unpaid,
2202036,FT05,150,2025-09-01,Unpaid,
2206039,FT05,150,2025-09-01,Unpaid,
2204035,FT05,150,2025-09-01,Unpaid,
2210051,FT05,150,2025-09-01,Unpaid,
2203026,FT05,150,2025-09-01,Unpaid,
2208047,FT05,150,2025-09-01,Unpaid,
2202048,FT05,150,2025-09-01,Unpaid,
2311032,FT05,150,2025-09-01,Unpaid,
2201029,FT05,150,2025-09-01,Unpaid,
2512022,FT05,150,2025-09-01,Unpaid,
2209048,FT05,150,2025-09-01,Unpaid,
2201059,FT05,150,2025-09-01,Unpaid,
2204038,FT05,150,2025-09-01,Unpaid,
2206030,FT05,150,2025-09-01,Unpaid,
2207033,FT05,150,2025-09-01,Unpaid,
2311059,FT05,150,2025-09-01,Unpaid,
2206056,FT05,150,2025-09-01,Unpaid,
2501023,FT05,150,2025-09-01,Unpaid,
2502058,FT05,150,2025-09-01,Unpaid,
2509051,FT05,150,2025-09-01,Unpaid,
2507040,FT05,150,2025-09-01,Unpaid,
2501060,FT05,150,2025-09-01,Unpaid,
2510040,FT05,150,2025-09-01,Unpaid,
2510049,FT05,150,2025-09-01,Unpaid,
2503030,FT05,150,2025-09-01,Unpaid,
2512028,FT05,150,2025-09-01,Unpaid,
2506040,FT05,150,2025-09-01,Unpaid,
2501033,FT05,150,2025-09-01,Unpaid,
2510058,FT05,150,2025-09-01,Unpaid,
2503023,FT05,150,2025-09-01,Unpaid,
2505050,FT05,150,2025-09-01,Unpaid,
2506049,FT05,150,2025-09-01,Unpaid,
2503048,FT05,150,2025-09-01,Unpaid,
2501046,FT05,150,2025-09-01,Unpaid,
2511030,FT05,150,2025-09-01,Unpaid,
2505024,FT05,150,2025-09-01,Unpaid,
2504051,FT05,150,2025-09-01,Unpaid,
2512052,FT05,150,2025-09-01,Unpaid,
2510031,FT05,150,2025-09-01,Unpaid,
2512032,FT05,150,2025-09-01,Unpaid,
2502050,FT05,150,2025-09-01,Unpaid,
2508026,FT05,150,2025-09-01,Unpaid,
2509042,FT05,150,2025-09-01,Unpaid,
2510024,FT05,150,2025-09-01,Unpaid,
2511041,FT05,150,2025-09-01,Unpaid,
2507055,FT05,150,2025-09-01,Unpaid,
2508049,FT05,150,2025-09-01,Unpaid,
2508037,FT05,150,2025-09-01,Unpaid,
2212056,FT05,150,2025-09-01,Unpaid,
2506031,FT05,150,2025-09-01,Unpaid,
2507029,FT05,150,2025-09-01,Unpaid,
2505034,FT05,150,2025-09-01,Unpaid,
2504057,FT05,150,2025-09-01,Unpaid,
2512041,FT05,150,2025-09-01,Unpaid,
2502039,FT05,150,2025-09-01,Unpaid,
2509034,FT05,150,2025-09-01,Unpaid,
2212026,FT05,150,2025-09-01,Unpaid,
2507033,FT05,150,2025-09-01,Unpaid,
2506022,FT05,150,2025-09-01,Unpaid,
2504033,FT05,150,2025-09-01,Unpaid,
2505059,FT05,150,2025-09-01,Unpaid,
2504042,FT05,150,2025-09-01,Unpaid,
2511036,FT05,150,2025-09-01,Unpaid,
2503039,FT05,150,2025-09-01,Unpaid,
2509059,FT05,150,2025-09-01,Unpaid,
2504025,FT05,150,2025-09-01,Unpaid,
2507050,FT05,150,2025-09-01,Unpaid,
2503056,FT05,150,2025-09-01,Unpaid,
2501039,FT05,150,2025-09-01,Unpaid,
2212042,FT05,150,2025-09-01,Unpaid,
2511023,FT05,150,2025-09-01,Unpaid,
2212050,FT05,150,2025-09-01,Unpaid,
2502022,FT05,150,2025-09-01,Unpaid,
2509028,FT05,150,2025-09-01,Unpaid,
2501052,FT05,150,2025-09-01,Unpaid,
2511050,FT05,150,2025-09-01,Unpaid,
2505041,FT05,150,2025-09-01,Unpaid,
2503053,FT05,150,2025-09-01,Unpaid,
2503037,FT05,150,2025-09-01,Unpaid,
2508034,FT05,150,2025-09-01,Unpaid,
2503024,FT05,150,2025-09-01,Unpaid,
2502032,FT05,150,2025-09-01,Unpaid,
2508054,FT05,150,2025-09-01,Unpaid,
2512024,FT05,150,2025-09-01,Unpaid,
2212053,FT05,150,2025-09-01,Unpaid,
2502023,FT05,150,2025-09-01,Unpaid,
2511059,FT05,150,2025-09-01,Unpaid,
2502041,FT05,150,2025-09-01,Unpaid,
2507048,FT05,150,2025-09-01,Unpaid,
2503042,FT05,150,2025-09-01,Unpaid,
2510039,FT05,150,2025-09-01,Unpaid,
2512055,FT05,150,2025-09-01,Unpaid,
2506029,FT05,150,2025-09-01,Unpaid,
2509026,FT05,150,2025-09-01,Unpaid,
2212036,FT05,150,2025-09-01,Unpaid,
2501058,FT05,150,2025-09-01,Unpaid,
2506054,FT05,150,2025-09-01,Unpaid,
2511053,FT05,150,2025-09-01,Unpaid,
2212034,FT05,150,2025-09-01,Unpaid,
2501051,FT05,150,2025-09-01,Unpaid,
2505054,FT05,150,2025-09-01,Unpaid,
2212046,FT05,150,2025-09-01,Unpaid,
2511025,FT05,150,2025-09-01,Unpaid,
2212043,FT05,150,2025-09-01,Unpaid,
2502030,FT05,150,2025-09-01,Unpaid,
2501025,FT05,150,2025-09-01,Unpaid,
2512046,FT05,150,2025-09-01,Unpaid,
2507035,FT05,150,2025-09-01,Unpaid,
2507042,FT05,150,2025-09-01,Unpaid,
2508044,FT05,150,2025-09-01,Unpaid,
2504047,FT05,150,2025-09-01,Unpaid,
2508027,FT05,150,2025-09-01,Unpaid,
2212058,FT05,150,2025-09-01,Unpaid,
2512060,FT05,150,2025-09-01,Unpaid,
2510057,FT05,150,2025-09-01,Unpaid,
2511038,FT05,150,2025-09-01,Unpaid,
2501031,FT05,150,2025-09-01,Unpaid,
2507027,FT05,150,2025-09-01,Unpaid,
2505026,FT05,150,2025-09-01,Unpaid,
2509035,FT05,150,2025-09-01,Unpaid,
2502057,FT05,150,2025-09-01,Unpaid,
2512034,FT05,150,2025-09-01,Unpaid,
2505038,FT05,150,2025-09-01,Unpaid,
2501036,FT05,150,2025-09-01,Unpaid,
2511046,FT05,150,2025-09-01,Unpaid,
2509048,FT05,150,2025-09-01,Unpaid,
2510030,FT05,150,2025-09-01,Unpaid,
2502048,FT05,150,2025-09-01,Unpaid,
2510022,FT05,150,2025-09-01,Unpaid,
2505045,FT05,150,2025-09-01,Unpaid,
2504039,FT05,150,2025-09-01,Unpaid,
2506036,FT05,150,2025-09-01,Unpaid,
2509057,FT05,150,2025-09-01,Unpaid,
2501044,FT05,150,2025-09-01,Unpaid,
2507053,FT05,150,2025-09-01,Unpaid,
2506045,FT05,150,2025-09-01,Unpaid,
2504056,FT05,150,2025-09-01,Unpaid,
2510048,FT05,150,2025-09-01,Unpaid,
2504028,FT05,150,2025-09-01,Unpaid,
2302025,FT05,150,2025-09-01,Unpaid,
2312041,FT05,150,2025-09-01,Unpaid,
2307053,FT05,150,2025-09-01,Unpaid,
2501026,FT05,150,2025-09-01,Unpaid,
2507056,FT05,150,2025-09-01,Unpaid,
2303051,FT05,150,2025-09-01,Unpaid,
2303027,FT05,150,2025-09-01,Unpaid,
2308044,FT05,150,2025-09-01,Unpaid,
2306035,FT05,150,2025-09-01,Unpaid,
2212048,FT05,150,2025-09-01,Unpaid,
2303041,FT05,150,2025-09-01,Unpaid,
2504034,FT05,150,2025-09-01,Unpaid,
2301051,FT05,150,2025-09-01,Unpaid,
2509043,FT05,150,2025-09-01,Unpaid,
2504021,FT05,150,2025-09-01,Unpaid,
2311054,FT05,150,2025-09-01,Unpaid,
2505042,FT05,150,2025-09-01,Unpaid,
2311041,FT05,150,2025-09-01,Unpaid,
2508024,FT05,150,2025-09-01,Unpaid,
2506027,FT05,150,2025-09-01,Unpaid,
2510037,FT05,150,2025-09-01,Unpaid,
2510052,FT05,150,2025-09-01,Unpaid,
2506044,FT05,150,2025-09-01,Unpaid,
2301057,FT05,150,2025-09-01,Unpaid,
2503026,FT05,150,2025-09-01,Unpaid,
2506057,FT05,150,2025-09-01,Unpaid,
2509040,FT05,150,2025-09-01,Unpaid,
2302035,FT05,150,2025-09-01,Unpaid,
2304048,FT05,150,2025-09-01,Unpaid,
2509052,FT05,150,2025-09-01,Unpaid,
2306058,FT05,150,2025-09-01,Unpaid,
2304030,FT05,150,2025-09-01,Unpaid,
2311036,FT05,150,2025-09-01,Unpaid,
2505029,FT05,150,2025-09-01,Unpaid,
2503059,FT05,150,2025-09-01,Unpaid,
2304021,FT05,150,2025-09-01,Unpaid,
2510028,FT05,150,2025-09-01,Unpaid,
2312029,FT05,150,2025-09-01,Unpaid,
2503032,FT05,150,2025-09-01,Unpaid,
2309034,FT05,150,2025-09-01,Unpaid,
2507032,FT05,150,2025-09-01,Unpaid,
2505032,FT05,150,2025-09-01,Unpaid,
2506053,FT05,150,2025-09-01,Unpaid,
2304039,FT05,150,2025-09-01,Unpaid,
2511048,FT05,150,2025-09-01,Unpaid,
2308028,FT05,150,2025-09-01,Unpaid,
2503049,FT05,150,2025-09-01,Unpaid,
2306029,FT05,150,2025-09-01,Unpaid,
2511027,FT05,150,2025-09-01,Unpaid,
2501050,FT05,150,2025-09-01,Unpaid,
2308058,FT05,150,2025-09-01,Unpaid,
2505053,FT05,150,2025-09-01,Unpaid,
2502046,FT05,150,2025-09-01,Unpaid,
2508059,FT05,150,2025-09-01,Unpaid,
2502055,FT05,150,2025-09-01,Unpaid,
2212054,FT05,150,2025-09-01,Unpaid,
2502024,FT05,150,2025-09-01,Unpaid,
2310049,FT05,150,2025-09-01,Unpaid,
2310026,FT05,150,2025-09-01,Unpaid,
2301045,FT05,150,2025-09-01,Unpaid,
2506035,FT05,150,2025-09-01,Unpaid,
2309025,FT05,150,2025-09-01,Unpaid,
2212039,FT05,150,2025-09-01,Unpaid,
2512025,FT05,150,2025-09-01,Unpaid,
2307034,FT05,150,2025-09-01,Unpaid,
2510046,FT05,150,2025-09-01,Unpaid,
2509031,FT05,150,2025-09-01,Unpaid,
2301039,FT05,150,2025-09-01,Unpaid,
2311021,FT05,150,2025-09-01,Unpaid,
2303031,FT05,150,2025-09-01,Unpaid,
2502037,FT05,150,2025-09-01,Unpaid,
2501041,FT05,150,2025-09-01,Unpaid,
2509021,FT05,150,2025-09-01,Unpaid,
2312054,FT05,150,2025-09-01,Unpaid,
2507043,FT05,150,2025-09-01,Unpaid,
2303060,FT05,150,2025-09-01,Unpaid,
2307027,FT05,150,2025-09-01,Unpaid,
2309056,FT05,150,2025-09-01,Unpaid,
2308035,FT05,150,2025-09-01,Unpaid,
2508039,FT05,150,2025-09-01,Unpaid,
2503041,FT05,150,2025-09-01,Unpaid,
2501059,FT05,150,2025-09-01,Unpaid,
2309044,FT05,150,2025-09-01,Unpaid,
2504043,FT05,150,2025-09-01,Unpaid,
2512049,FT05,150,2025-09-01,Unpaid,
2504052,FT05,150,2025-09-01,Unpaid,
2312047,FT05,150,2025-09-01,Unpaid,
2301022,FT05,150,2025-09-01,Unpaid,
2512035,FT05,150,2025-09-01,Unpaid,
2306044,FT05,150,2025-09-01,Unpaid,
2302053,FT05,150,2025-09-01,Unpaid,
2508048,FT05,150,2025-09-01,Unpaid,
2511040,FT05,150,2025-09-01,Unpaid,
2302044,FT05,150,2025-09-01,Unpaid,
2511056,FT05,150,2025-09-01,Unpaid,
2312031,FT05,150,2025-09-01,Unpaid,
2301033,FT05,150,2025-09-01,Unpaid,
2310059,FT05,150,2025-09-01,Unpaid,
2307043,FT05,150,2025-09-01,Unpaid,
2310038,FT05,150,2025-09-01,Unpaid,
2507023,FT05,150,2025-09-01,Unpaid,
2511031,FT05,150,2025-09-01,Unpaid,
2503045,FT05,150,2025-09-01,Unpaid,
2507054,FT05,150,2025-09-01,Unpaid,
2511054,FT05,150,2025-09-01,Unpaid,
2301049,FT05,150,2025-09-01,Unpaid,
