student_id,fee_type_id,amount,due_date,status,paid_on
2303029,FT03,22000,2026-01-01,Unpaid,
2204050,FT03,22000,2026-01-01,Unpaid,
2202024,FT03,10000,2026-01-01,Unpaid,
2312038,FT03,22000,2026-01-01,Unpaid,
2206052,FT03,22000,2026-01-01,Unpaid,
2507058,FT03,22000,2026-01-01,Unpaid,
2303054,FT03,22000,2026-01-01,Unpaid,
2209039,FT03,22000,2026-01-01,Unpaid,
2201047,FT03,22000,2026-01-01,Unpaid,
2203058,FT03,22000,2026-01-01,Unpaid,
2204033,FT03,22000,2026-01-01,Unpaid,
2208055,FT03,10000,2026-01-01,Unpaid,
2202039,FT03,22000,2026-01-01,Unpaid,
2208028,FT03,22000,2026-01-01,Unpaid,
2307029,FT03,22000,2026-01-01,Unpaid,
2506055,FT03,22000,2026-01-01,Unpaid,
2202026,FT03,22000,2026-01-01,Unpaid,
2201048,FT03,22000,2026-01-01,Unpaid,
2203045,FT03,22000,2026-01-01,Unpaid,
2204027,FT03,22000,2026-01-01,Unpaid,
2204023,FT03,10000,2026-01-01,Unpaid,
2201057,FT03,22000,2026-01-01,Unpaid,
2211026,FT03,10000,2026-01-01,Unpaid,
2504029,FT03,22000,2026-01-01,Unpaid,
2202027,FT03,22000,2026-01-01,Unpaid,
2203023,FT03,22000,2026-01-01,Unpaid,
2203048,FT03,22000,2026-01-01,Unpaid,
2503050,FT03,22000,2026-01-01,Unpaid,
2204041,FT03,10000,2026-01-01,Unpaid,
2206050,FT03,22000,2026-01-01,Unpaid,
2206053,FT03,22000,2026-01-01,Unpaid,
2303039,FT03,22000,2026-01-01,Unpaid,
2201045,FT03,10000,2026-01-01,Unpaid,
2202035,FT03,22000,2026-01-01,Unpaid,
2209029,FT03,22000,2026-01-01,Unpaid,
2207060,FT03,22000,2026-01-01,Unpaid,
2206021,FT03,22000,2026-01-01,Unpaid,
2308050,FT03,22000,2026-01-01,Unpaid,
2204045,FT03,22000,2026-01-01,Unpaid,
2203049,FT03,22000,2026-01-01,Unpaid,
2310034,FT03,22000,2026-01-01,Unpaid,
2212045,FT03,22000,2026-01-01,Unpaid,
2512048,FT03,22000,2026-01-01,Unpaid,
2207040,FT03,22000,2026-01-01,Unpaid,
2312030,FT03,22000,2026-01-01,Unpaid,
2204026,FT03,10000,2026-01-01,Unpaid,
2203039,FT03,22000,2026-01-01,Unpaid,
2202045,FT03,22000,2026-01-01,Unpaid,
2204043,FT03,22000,2026-01-01,Unpaid,
2201023,FT03,22000,2026-01-01,Unpaid,
2204052,FT03,22000,2026-01-01,Unpaid,
2206032,FT03,22000,2026-01-01,Unpaid,
2201056,FT03,10000,2026-01-01,Unpaid,
2206044,FT03,22000,2026-01-01,Unpaid,
2204055,FT03,22000,2026-01-01,Unpaid,
2509055,FT03,22000,2026-01-01,Unpaid,
2202046,FT03,22000,2026-01-01,Unpaid,
2507037,FT03,22000,2026-01-01,Unpaid,
2509046,FT03,22000,2026-01-01,Unpaid,
2207054,FT03,10000,2026-01-01,Unpaid,
2502044,FT03,22000,2026-01-01,Unpaid,
2211031,FT03,22000,2026-01-01,Unpaid,
2212024,FT03,22000,2026-01-01,Unpaid,
2506052,FT03,22000,2026-01-01,Unpaid,
2206037,FT03,22000,2026-01-01,Unpaid,
2210028,FT03,22000,2026-01-01,Unpaid,
2505025,FT03,22000,2026-01-01,Unpaid,
2506043,FT03,22000,2026-01-01,Unpaid,
2511037,FT03,22000,2026-01-01,Unpaid,
2502047,FT03,22000,2026-01-01,Unpaid,
2508023,FT03,22000,2026-01-01,Unpaid,
2501022,FT03,22000,2026-01-01,Unpaid,
2503040,FT03,22000,2026-01-01,Unpaid,
2505022,FT03,22000,2026-01-01,Unpaid,
2207028,FT03,22000,2026-01-01,Unpaid,
2505030,FT03,22000,2026-01-01,Unpaid,
2201032,FT03,22000,2026-01-01,Unpaid,
2202054,FT03,22000,2026-01-01,Unpaid,
2201051,FT03,22000,2026-01-01,Unpaid,
2505035,FT03,22000,2026-01-01,Unpaid,
2501038,FT03,22000,2026-01-01,Unpaid,
2211040,FT03,22000,2026-01-01,Unpaid,
2203043,FT03,22000,2026-01-01,Unpaid,
2511028,FT03,22000,2026-01-01,Unpaid,
2510051,FT03,22000,2026-01-01,Unpaid,
2501055,FT03,22000,2026-01-01,Unpaid,
2502052,FT03,22000,2026-01-01,Unpaid,
2507046,FT03,22000,2026-01-01,Unpaid,
2204046,FT03,22000,2026-01-01,Unpaid,
2506030,FT03,22000,2026-01-01,Unpaid,
2504032,FT03,22000,2026-01-01,Unpaid,
2503031,FT03,22000,2026-01-01,Unpaid,
2203052,FT03,22000,2026-01-01,Unpaid,
2503060,FT03,22000,2026-01-01,Unpaid,
2504023,FT03,22000,2026-01-01,Unpaid,
2510027,FT03,22000,2026-01-01,Unpaid,
2504041,FT03,10000,2026-01-01,Unpaid,
2209047,FT03,22000,2026-01-01,Unpaid,
2204025,FT03,22000,2026-01-01,Unpaid,
2508033,FT03,22000,2026-01-01,Unpaid,
2208051,FT03,22000,2026-01-01,Unpaid,
2511029,FT03,22000,2026-01-01,Unpaid,
2502056,FT03,22000,2026-01-01,Unpaid,
2506038,FT03,22000,2026-01-01,Unpaid,
2211057,FT03,22000,2026-01-01,Unpaid,
2208026,FT03,22000,2026-01-01,Unpaid,
2502031,FT03,22000,2026-01-01,Unpaid,
2507026,FT03,22000,2026-01-01,Unpaid,
2507057,FT03,22000,2026-01-01,Unpaid,
2501021,FT03,22000,2026-01-01,Unpaid,
2504046,FT03,22000,2026-01-01,Unpaid,
2503044,FT03,22000,2026-01-01,Unpaid,
2508047,FT03,10000,2026-01-01,Unpaid,
2504055,FT03,22000,2026-01-01,Unpaid,
2211048,FT03,22000,2026-01-01,Unpaid,
2202021,FT03,22000,2026-01-01,Unpaid,
2509025,FT03,10000,2026-01-01,Unpaid,
2504027,FT03,22000,2026-01-01,Unpaid,
2506034,FT03,22000,2026-01-01,Unpaid,
2508025,FT03,22000,2026-01-01,Unpaid,
2508057,FT03,22000,2026-01-01,Unpaid,
2502036,FT03,22000,2026-01-01,Unpaid,
2505057,FT03,22000,2026-01-01,Unpaid,
2508042,FT03,10000,2026-01-01,Unpaid,
2206045,FT03,22000,2026-01-01,Unpaid,
2502026,FT03,22000,2026-01-01,Unpaid,
2501034,FT03,22000,2026-01-01,Unpaid,
2209055,FT03,22000,2026-01-01,Unpaid,
2505048,FT03,22000,2026-01-01,Unpaid,
2201060,FT03,22000,2026-01-01,Unpaid,
2508055,FT03,22000,2026-01-01,Unpaid,
2212052,FT03,22000,2026-01-01,Unpaid,
2504036,FT03,22000,2026-01-01,Unpaid,
2208039,FT03,22000,2026-01-01,Unpaid,
2509047,FT03,22000,2026-01-01,Unpaid,
2503038,FT03,10000,2026-01-01,Unpaid,
2508040,FT03,22000,2026-01-01,Unpaid,
2212031,FT03,22000,2026-01-01,Unpaid,
2501040,FT03,10000,2026-01-01,Unpaid,
2508051,FT03,22000,2026-01-01,Unpaid,
2509039,FT03,22000,2026-01-01,Unpaid,
2209036,FT03,22000,2026-01-01,Unpaid,
2507045,FT03,22000,2026-01-01,Unpaid,
2501048,FT03,22000,2026-01-01,Unpaid,
2506026,FT03,22000,2026-01-01,Unpaid,
2210042,FT03,22000,2026-01-01,Unpaid,
2201041,FT03,10000,2026-01-01,Unpaid,
2507022,FT03,22000,2026-01-01,Unpaid,
2510036,FT03,22000,2026-01-01,Unpaid,
2505039,FT03,22000,2026-01-01,Unpaid,
2510025,FT03,22000,2026-01-01,Unpaid,
2501045,FT03,22000,2026-01-01,Unpaid,
2506060,FT03,22000,2026-01-01,Unpaid,
2511047,FT03,22000,2026-01-01,Unpaid,
2210033,FT03,22000,2026-01-01,Unpaid,
2503028,FT03,22000,2026-01-01,Unpaid,
2207046,FT03,22000,2026-01-01,Unpaid,
2206028,FT03,22000,2026-01-01,Unpaid,
2203034,FT03,22000,2026-01-01,Unpaid,
2509038,FT03,22000,2026-01-01,Unpaid,
2210055,FT03,22000,2026-01-01,Unpaid,
2502040,FT03,22000,2026-01-01,Unpaid,
2510043,FT03,22000,2026-01-01,Unpaid,
2201028,FT03,22000,2026-01-01,Unpaid,
2505047,FT03,22000,2026-01-01,Unpaid,
2507036,FT03,10000,2026-01-01,Unpaid,
2504059,FT03,22000,2026-01-01,Unpaid,
2203027,FT03,22000,2026-01-01,Unpaid,
2506047,FT03,22000,2026-01-01,Unpaid,
2501056,FT03,22000,2026-01-01,Unpaid,
2206054,FT03,22000,2026-01-01,Unpaid,
2503054,FT03,22000,2026-01-01,Unpaid,
2509024,FT03,22000,2026-01-01,Unpaid,
2207038,FT03,22000,2026-01-01,Unpaid,
2509030,FT03,22000,2026-01-01,Unpaid,
2212040,FT03,22000,2026-01-01,Unpaid,
2502025,FT03,22000,2026-01-01,Unpaid,
2504050,FT03,22000,2026-01-01,Unpaid,
2211023,FT03,22000,2026-01-01,Unpaid,
2209035,FT03,22000,2026-01-01,Unpaid,
2210040,FT03,22000,2026-01-01,Unpaid,
2203040,FT03,22000,2026-01-01,Unpaid,
2203033,FT03,22000,2026-01-01,Unpaid,
2207025,FT03,22000,2026-01-01,Unpaid,
2209058,FT03,10000,2026-01-01,Unpaid,
2202056,FT03,10000,2026-01-01,Unpaid,
2201052,FT03,22000,2026-01-01,Unpaid,
2201022,FT03,22000,2026-01-01,Unpaid,
2206025,FT03,22000,2026-01-01,Unpaid,
2208053,FT03,22000,2026-01-01,Unpaid,
2202042,FT03,22000,2026-01-01,Unpaid,
2202032,FT03,22000,2026-01-01,Unpaid,
2204040,FT03,22000,2026-01-01,Unpaid,
2201043,FT03,22000,2026-01-01,Unpaid,
2201049,FT03,22000,2026-01-01,Unpaid,
2201050,FT03,22000,2026-01-01,Unpaid,
2209028,FT03,22000,2026-01-01,Unpaid,
2208058,FT03,22000,2026-01-01,Unpaid,
2204047,FT03,22000,2026-01-01,Unpaid,
2203050,FT03,22000,2026-01-01,Unpaid,
2201037,FT03,22000,2026-01-01,Unpaid,
2204021,FT03,22000,2026-01-01,Unpaid,
2209041,FT03,22000,2026-01-01,Unpaid,
2206060,FT03,22000,2026-01-01,Unpaid,
2210021,FT03,22000,2026-01-01,Unpaid,
2207032,FT03,22000,2026-01-01,Unpaid,
2208022,FT03,22000,2026-01-01,Unpaid,
2203046,FT03,22000,2026-01-01,Unpaid,
2209050,FT03,22000,2026-01-01,Unpaid,
2203037,FT03,22000,2026-01-01,Unpaid,
2204037,FT03,22000,2026-01-01,Unpaid,
2210032,FT03,22000,2026-01-01,Unpaid,
2202023,FT03,22000,2026-01-01,Unpaid,
2207030,FT03,22000,2026-01-01,Unpaid,
2204058,FT03,22000,2026-01-01,Unpaid,
2208038,FT03,22000,2026-01-01,Unpaid,
2207039,FT03,22000,2026-01-01,Unpaid,
2202051,FT03,22000,2026-01-01,Unpaid,
2207041,FT03,22000,2026-01-01,Unpaid,
2201027,FT03,22000,2026-01-01,Unpaid,
2208035,FT03,22000,2026-01-01,Unpaid,
2208027,FT03,22000,2026-01-01,Unpaid,
2202057,FT03,22000,2026-01-01,Unpaid,
2210025,FT03,22000,2026-01-01,Unpaid,
2202059,FT03,22000,2026-01-01,Unpaid,
2202038,FT03,22000,2026-01-01,Unpaid,
2209025,FT03,10000,2026-01-01,Unpaid,
2203055,FT03,10000,2026-01-01,Unpaid,
2202029,FT03,10000,2026-01-01,Unpaid,
2204028,FT03,22000,2026-01-01,Unpaid,
2206034,FT03,22000,2026-01-01,Unpaid,
2202030,FT03,22000,2026-01-01,Unpaid,
2209033,FT03,22000,2026-01-01,Unpaid,
2202022,FT03,22000,2026-01-01,Unpaid,
2207051,FT03,22000,2026-01-01,Unpaid,
2202044,FT03,22000,2026-01-01,Unpaid,
2210031,FT03,22000,2026-01-01,Unpaid,
2202041,FT03,22000,2026-01-01,Unpaid,
2204031,FT03,22000,2026-01-01,Unpaid,
2208050,FT03,22000,2026-01-01,Unpaid,
2203042,FT03,22000,2026-01-01,Unpaid,
2204049,FT03,22000,2026-01-01,Unpaid,
2207047,FT03,22000,2026-01-01,Unpaid,
2201025,FT03,22000,2026-01-01,Unpaid,
2201042,FT03,22000,2026-01-01,Unpaid,
2206049,FT03,10000,2026-01-01,Unpaid,
2207057,FT03,22000,2026-01-01,Unpaid,
2203022,FT03,22000,2026-01-01,Unpaid,
2204057,FT03,22000,2026-01-01,Unpaid,
2207059,FT03,22000,2026-01-01,Unpaid,
2208044,FT03,22000,2026-01-01,Unpaid,
2202033,FT03,10000,2026-01-01,Unpaid,
2211024,FT03,22000,2026-01-01,Unpaid,
2201040,FT03,22000,2026-01-01,Unpaid,
2201058,FT03,22000,2026-01-01,Unpaid,
2301035,FT03,22000,2026-01-01,Unpaid,
2202040,FT03,22000,2026-01-01,Unpaid,
2203024,FT03,22000,2026-01-01,Unpaid,
2204053,FT03,22000,2026-01-01,Unpaid,
2307050,FT03,22000,2026-01-01,Unpaid,
2210047,FT03,22000,2026-01-01,Unpaid,
2206047,FT03,22000,2026-01-01,Unpaid,
2306027,FT03,22000,2026-01-01,Unpaid,
2201036,FT03,22000,2026-01-01,Unpaid,
2203060,FT03,22000,2026-01-01,Unpaid,
2208032,FT03,22000,2026-01-01,Unpaid,
2312034,FT03,22000,2026-01-01,Unpaid,
2202036,FT03,22000,2026-01-01,Unpaid,
2206039,FT03,22000,2026-01-01,Unpaid,
2204035,FT03,22000,2026-01-01,Unpaid,
2210051,FT03,22000,2026-01-01,Unpaid,
2203026,FT03,22000,2026-01-01,Unpaid,
2208047,FT03,22000,2026-01-01,Unpaid,
2202048,FT03,22000,2026-01-01,Unpaid,
2311032,FT03,22000,2026-01-01,Unpaid,
2201029,FT03,22000,2026-01-01,Unpaid,
2512022,FT03,22000,2026-01-01,Unpaid,
2209048,FT03,22000,2026-01-01,Unpaid,
2201059,FT03,22000,2026-01-01,Unpaid,
2204038,FT03,22000,2026-01-01,Unpaid,
2206030,FT03,22000,2026-01-01,Unpaid,
2207033,FT03,10000,2026-01-01,Unpaid,
2311059,FT03,10000,2026-01-01,Unpaid,
2206056,FT03,22000,2026-01-01,Unpaid,
2501023,FT03,22000,2026-01-01,Unpaid,
2502058,FT03,22000,2026-01-01,Unpaid,
2509051,FT03,22000,2026-01-01,Unpaid,
2507040,FT03,22000,2026-01-01,Unpaid,
2501060,FT03,22000,2026-01-01,Unpaid,
2510040,FT03,10000,2026-01-01,Unpaid,
2510049,FT03,10000,2026-01-01,Unpaid,
2503030,FT03,22000,2026-01-01,Unpaid,
2512028,FT03,22000,2026-01-01,Unpaid,
2506040,FT03,22000,2026-01-01,Unpaid,
2501033,FT03,22000,2026-01-01,Unpaid,
2510058,FT03,22000,2026-01-01,Unpaid,
2503023,FT03,22000,2026-01-01,Unpaid,
2505050,FT03,22000,2026-01-01,Unpaid,
2506049,FT03,22000,2026-01-01,Unpaid,
2503048,FT03,22000,2026-01-01,Unpaid,
2501046,FT03,22000,2026-01-01,Unpaid,
2511030,FT03,22000,2026-01-01,Unpaid,
2505024,FT03,22000,2026-01-01,Unpaid,
2504051,FT03,22000,2026-01-01,Unpaid,
2512052,FT03,10000,2026-01-01,Unpaid,
2510031,FT03,22000,2026-01-01,Unpaid,
2512032,FT03,22000,2026-01-01,Unpaid,
2502050,FT03,10000,2026-01-01,Unpaid,
2508026,FT03,22000,2026-01-01,Unpaid,
2509042,FT03,22000,2026-01-01,Unpaid,
2510024,FT03,22000,2026-01-01,Unpaid,
2511041,FT03,22000,2026-01-01,Unpaid,
2507055,FT03,22000,2026-01-01,Unpaid,
2508049,FT03,10000,2026-01-01,Unpaid,
2508037,FT03,22000,2026-01-01,Unpaid,
2212056,FT03,22000,2026-01-01,Unpaid,
2506031,FT03,22000,2026-01-01,Unpaid,
2507029,FT03,22000,2026-01-01,Unpaid,
2505034,FT03,22000,2026-01-01,Unpaid,
2504057,FT03,22000,2026-01-01,Unpaid,
2512041,FT03,22000,2026-01-01,Unpaid,
2502039,FT03,22000,2026-01-01,Unpaid,
2509034,FT03,22000,2026-01-01,Unpaid,
2212026,FT03,22000,2026-01-01,Unpaid,
2507033,FT03,22000,2026-01-01,Unpaid,
2506022,FT03,22000,2026-01-01,Unpaid,
2504033,FT03,10000,2026-01-01,Unpaid,
2505059,FT03,22000,2026-01-01,Unpaid,
2504042,FT03,22000,2026-01-01,Unpaid,
2511036,FT03,22000,2026-01-01,Unpaid,
2503039,FT03,22000,2026-01-01,Unpaid,
2509059,FT03,22000,2026-01-01,Unpaid,
2504025,FT03,22000,2026-01-01,Unpaid,
2507050,FT03,22000,2026-01-01,Unpaid,
2503056,FT03,22000,2026-01-01,Unpaid,
2501039,FT03,22000,2026-01-01,Unpaid,
2212042,FT03,22000,2026-01-01,Unpaid,
2511023,FT03,22000,2026-01-01,Unpaid,
2212050,FT03,22000,2026-01-01,Unpaid,
2502022,FT03,10000,2026-01-01,Unpaid,
2509028,FT03,22000,2026-01-01,Unpaid,
2501052,FT03,22000,2026-01-01,Unpaid,
2511050,FT03,22000,2026-01-01,Unpaid,
2505041,FT03,10000,2026-01-01,Unpaid,
2503053,FT03,22000,2026-01-01,Unpaid,
2503037,FT03,22000,2026-01-01,Unpaid,
2508034,FT03,22000,2026-01-01,Unpaid,
2503024,FT03,22000,2026-01-01,Unpaid,
2502032,FT03,22000,2026-01-01,Unpaid,
2508054,FT03,22000,2026-01-01,Unpaid,
2512024,FT03,22000,2026-01-01,Unpaid,
2212053,FT03,22000,2026-01-01,Unpaid,
2502023,FT03,22000,2026-01-01,Unpaid,
2511059,FT03,10000,2026-01-01,Unpaid,
2502041,FT03,22000,2026-01-01,Unpaid,
2507048,FT03,22000,2026-01-01,Unpaid,
2503042,FT03,22000,2026-01-01,Unpaid,
2510039,FT03,22000,2026-01-01,Unpaid,
2512055,FT03,22000,2026-01-01,Unpaid,
2506029,FT03,22000,2026-01-01,Unpaid,
2509026,FT03,22000,2026-01-01,Unpaid,
2212036,FT03,22000,2026-01-01,Unpaid,
2501058,FT03,22000,2026-01-01,Unpaid,
2506054,FT03,22000,2026-01-01,Unpaid,
2511053,FT03,22000,2026-01-01,Unpaid,
2212034,FT03,22000,2026-01-01,Unpaid,
2501051,FT03,22000,2026-01-01,Unpaid,
2505054,FT03,22000,2026-01-01,Unpaid,
2212046,FT03,22000,2026-01-01,Unpaid,
2511025,FT03,22000,2026-01-01,Unpaid,
2212043,FT03,22000,2026-01-01,Unpaid,
2502030,FT03,22000,2026-01-01,Unpaid,
2501025,FT03,22000,2026-01-01,Unpaid,
2512046,FT03,22000,2026-01-01,Unpaid,
2507035,FT03,22000,2026-01-01,Unpaid,
2507042,FT03,22000,2026-01-01,Unpaid,
2508044,FT03,22000,2026-01-01,Unpaid,
2504047,FT03,22000,2026-01-01,Unpaid,
2508027,FT03,22000,2026-01-01,Unpaid,
2212058,FT03,22000,2026-01-01,Unpaid,
2512060,FT03,22000,2026-01-01,Unpaid,
2510057,FT03,22000,2026-01-01,Unpaid,
2511038,FT03,22000,2026-01-01,Unpaid,
2501031,FT03,22000,2026-01-01,Unpaid,
2507027,FT03,22000,2026-01-01,Unpaid,
2505026,FT03,22000,2026-01-01,Unpaid,
2509035,FT03,22000,2026-01-01,Unpaid,
2502057,FT03,22000,2026-01-01,Unpaid,
2512034,FT03,22000,2026-01-01,Unpaid,
2505038,FT03,22000,2026-01-01,Unpaid,
2501036,FT03,22000,2026-01-01,Unpaid,
2511046,FT03,22000,2026-01-01,Unpaid,
2509048,FT03,22000,2026-01-01,Unpaid,
2510030,FT03,22000,2026-01-01,Unpaid,
2502048,FT03,22000,2026-01-01,Unpaid,
2510022,FT03,22000,2026-01-01,Unpaid,
2505045,FT03,22000,2026-01-01,Unpaid,
2504039,FT03,22000,2026-01-01,Unpaid,
2506036,FT03,22000,2026-01-01,Unpaid,
2509057,FT03,22000,2026-01-01,Unpaid,
2501044,FT03,22000,2026-01-01,Unpaid,
2507053,FT03,22000,2026-01-01,Unpaid,
2506045,FT03,22000,2026-01-01,Unpaid,
2504056,FT03,22000,2026-01-01,Unpaid,
2510048,FT03,22000,2026-01-01,Unpaid,
2504028,FT03,22000,2026-01-01,Unpaid,
2302025,FT03,22000,2026-01-01,Unpaid,
2312041,FT03,22000,2026-01-01,Unpaid,
2307053,FT03,22000,2026-01-01,Unpaid,
2501026,FT03,22000,2026-01-01,Unpaid,
2507056,FT03,22000,2026-01-01,Unpaid,
2303051,FT03,22000,2026-01-01,Unpaid,
2303027,FT03,22000,2026-01-01,Unpaid,
2308044,FT03,10000,2026-01-01,Unpaid,
2306035,FT03,22000,2026-01-01,Unpaid,
2212048,FT03,22000,2026-01-01,Unpaid,
2303041,FT03,10000,2026-01-01,Unpaid,
2504034,FT03,22000,2026-01-01,Unpaid,
2301051,FT03,22000,2026-01-01,Unpaid,
2509043,FT03,22000,2026-01-01,Unpaid,
2504021,FT03,22000,2026-01-01,Unpaid,
2311054,FT03,22000,2026-01-01,Unpaid,
2505042,FT03,22000,2026-01-01,Unpaid,
2311041,FT03,22000,2026-01-01,Unpaid,
2508024,FT03,22000,2026-01-01,Unpaid,
2506027,FT03,22000,2026-01-01,Unpaid,
2510037,FT03,10000,2026-01-01,Unpaid,
2510052,FT03,22000,2026-01-01,Unpaid,
2506044,FT03,22000,2026-01-01,Unpaid,
2301057,FT03,22000,2026-01-01,Unpaid,
2503026,FT03,22000,2026-01-01,Unpaid,
2506057,FT03,22000,2026-01-01,Unpaid,
2509040,FT03,22000,2026-01-01,Unpaid,
2302035,FT03,22000,2026-01-01,Unpaid,
2304048,FT03,22000,2026-01-01,Unpaid,
2509052,FT03,22000,2026-01-01,Unpaid,
2306058,FT03,22000,2026-01-01,Unpaid,
2304030,FT03,22000,2026-01-01,Unpaid,
2311036,FT03,22000,2026-01-01,Unpaid,
2505029,FT03,22000,2026-01-01,Unpaid,
2503059,FT03,22000,2026-01-01,Unpaid,
2304021,FT03,22000,2026-01-01,Unpaid,
2510028,FT03,10000,2026-01-01,Unpaid,
2312029,FT03,22000,2026-01-01,Unpaid,
2503032,FT03,22000,2026-01-01,Unpaid,
2309034,FT03,22000,2026-01-01,Unpaid,
2507032,FT03,22000,2026-01-01,Unpaid,
2505032,FT03,22000,2026-01-01,Unpaid,
2506053,FT03,22000,2026-01-01,Unpaid,
2304039,FT03,22000,2026-01-01,Unpaid,
2511048,FT03,22000,2026-01-01,Unpaid,
2308028,FT03,22000,2026-01-01,Unpaid,
2503049,FT03,22000,2026-01-01,Unpaid,
2306029,FT03,22000,2026-01-01,Unpaid,
2511027,FT03,22000,2026-01-01,Unpaid,
2501050,FT03,22000,2026-01-01,Unpaid,
2308058,FT03,22000,2026-01-01,Unpaid,
2505053,FT03,22000,2026-01-01,Unpaid,
2502046,FT03,22000,2026-01-01,Unpaid,
2508059,FT03,22000,2026-01-01,Unpaid,
2502055,FT03,22000,2026-01-01,Unpaid,
2212054,FT03,22000,2026-01-01,Unpaid,
2502024,FT03,22000,2026-01-01,Unpaid,
2310049,FT03,22000,2026-01-01,Unpaid,
2310026,FT03,22000,2026-01-01,Unpaid,
2301045,FT03,22000,2026-01-01,Unpaid,
2506035,FT03,10000,2026-01-01,Unpaid,
2309025,FT03,22000,2026-01-01,Unpaid,
2212039,FT03,22000,2026-01-01,Unpaid,
2512025,FT03,22000,2026-01-01,Unpaid,
2307034,FT03,22000,2026-01-01,Unpaid,
2510046,FT03,22000,2026-01-01,Unpaid,
2509031,FT03,22000,2026-01-01,Unpaid,
2301039,FT03,22000,2026-01-01,Unpaid,
2311021,FT03,22000,2026-01-01,Unpaid,
2303031,FT03,22000,2026-01-01,Unpaid,
2502037,FT03,22000,2026-01-01,Unpaid,
2501041,FT03,22000,2026-01-01,Unpaid,
2509021,FT03,22000,2026-01-01,Unpaid,
2312054,FT03,22000,2026-01-01,Unpaid,
2507043,FT03,22000,2026-01-01,Unpaid,
2303060,FT03,22000,2026-01-01,Unpaid,
2307027,FT03,22000,2026-01-01,Unpaid,
2309056,FT03,10000,2026-01-01,Unpaid,
2308035,FT03,22000,2026-01-01,Unpaid,
2508039,FT03,22000,2026-01-01,Unpaid,
2503041,FT03,22000,2026-01-01,Unpaid,
2501059,FT03,22000,2026-01-01,Unpaid,
2309044,FT03,22000,2026-01-01,Unpaid,
